developers,publishers,categories,genres,required_age,n_achievements,platforms,is_released,total_reviews,total_positive,total_negative,positive_percentual,metacritic,is_free,price_initial (USD),label_positive,release_year
['RocketWerkz'],['RocketWerkz'],"['Single-player', 'Steam Achievements', 'Tracked Controller Support', 'VR Only', 'Family Sharing']","['Action', 'Indie', 'Strategy']",0,8,['windows'],True,79,56,23,70.9,0,False,5.99,0,
"['Beijing Elysium Interactive Technology Co.,Ltd.']","['Beijing Elysium Interactive Technology Co.,Ltd.']","['Single-player', 'Tracked Controller Support', 'VR Only', 'Family Sharing']","['Action', 'Adventure', 'RPG']",0,0,['windows'],True,23,11,12,47.8,0,False,19.99,0,
['Fyn Games'],['Fyn Games'],"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Partial Controller Support', 'Remote Play Together', 'Family Sharing']","['Action', 'Casual', 'Indie']",0,0,"['windows', 'mac', 'linux']",True,1,1,0,100.0,0,False,2.99,1,
['Alawar Entertainment'],['Big Fish Games'],"['Single-player', 'Family Sharing']","['Adventure', 'Casual']",0,0,['windows'],True,9,9,0,100.0,0,False,9.99,1,
['Boolat Games'],['Big Fish Games'],"['Single-player', 'Family Sharing']","['Adventure', 'Casual']",0,0,['windows'],True,4,4,0,100.0,0,False,9.99,1,
['Yume Creations'],['Yume Creations'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Family Sharing']","['Sexual Content', 'Nudity', 'Adventure']",0,4,"['windows', 'mac', 'linux']",True,8,5,3,62.5,0,False,6.99,0,
['Daily Magic Productions'],['Big Fish Games'],"['Single-player', 'Family Sharing']","['Adventure', 'Casual']",0,0,['windows'],True,4,4,0,100.0,0,False,9.99,1,
['Andre Monteiro'],['SA Industry'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Family Sharing']","['Action', 'Adventure', 'Indie']",0,139,['windows'],True,48,34,14,70.8,0,False,4.99,0,
['Party for Introverts'],['Party for Introverts'],"['Single-player', 'Steam Achievements', 'Family Sharing']","['Adventure', 'Casual', 'Indie', 'Simulation']",0,10,"['windows', 'mac']",True,76,56,20,73.7,0,False,2.49,0,
['Curious Dimensions Ltd'],['Curious Dimensions Ltd'],"['Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Full controller support', 'Remote Play Together', 'Family Sharing']","['Action', 'Indie', 'Strategy']",0,0,['windows'],True,4,2,2,50.0,0,False,0.99,0,
['Niko Kivilahti'],['Niko Kivilahti'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Family Sharing']","['Action', 'Indie']",0,9,['windows'],True,16,15,1,93.8,0,False,4.99,1,
['Agrostemma'],['Libredia Entertainment'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Family Sharing']","['Adventure', 'Casual']",0,35,"['windows', 'mac']",True,15,13,2,86.7,0,False,9.99,1,
['MoyeVR'],['MoyeVR'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Tracked Controller Support', 'VR Only', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Indie']",0,0,['windows'],True,3,0,3,0.0,0,False,2.99,0,
['KishMish Games'],['KishMish Games'],"['Single-player', 'Steam Trading Cards', 'Family Sharing']","['Adventure', 'Casual', 'Indie']",0,0,"['windows', 'linux']",True,64,30,34,46.9,0,False,4.99,0,
['Maulidan Games'],['Maulidan Games'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Family Sharing']","['Indie', 'Simulation', 'Strategy']",0,20,['windows'],True,15,9,6,60.0,0,False,6.99,0,
['Accenthd'],['Accenthd'],"['Single-player', 'Tracked Controller Support', 'VR Only', 'Family Sharing']","['Action', 'Adventure', 'Casual']",0,0,['windows'],True,2,2,0,100.0,0,False,7.99,1,
['Windward_Birds'],['XNZONE'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Partial Controller Support', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",0,23,['windows'],True,18,16,2,88.9,0,False,3.99,1,
['WhackAKey Games'],['Conglomerate 5'],"['Single-player', 'Steam Trading Cards', 'Family Sharing']","['Action', 'Casual', 'Strategy']",0,0,['windows'],True,18,10,8,55.6,0,False,5.99,0,
['altairworks'],"['Flyhigh Works', 'CIRCLE Entertainment']","['Single-player', 'Steam Achievements', 'Full controller support', 'Family Sharing']","['Indie', 'RPG', 'Simulation', 'Strategy']",0,13,['windows'],True,12,8,4,66.7,0,False,4.99,0,
['Alessandro Guzzo'],['Alessandro Guzzo'],"['Single-player', 'Full controller support', 'Steam Trading Cards', 'Family Sharing']","['Adventure', 'Indie']",0,0,['windows'],True,248,192,56,77.4,0,False,11.99,0,
['baKno Games'],['baKno Games'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Cross-Platform Multiplayer', 'Partial Controller Support', 'Family Sharing']","['Action', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports']",0,0,"['windows', 'mac', 'linux']",True,2,2,0,100.0,0,False,24.99,1,
['Xoron GmbH'],['Xoron GmbH'],"['Single-player', 'Family Sharing']","['Adventure', 'Indie']",0,0,['mac'],True,3,3,0,100.0,0,False,2.99,1,
['Bruno Freitas'],['Bruno Freitas'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Family Sharing']","['Casual', 'Indie']",0,30,"['windows', 'linux']",True,11,10,1,90.9,0,False,1.99,1,
['ProjectMoon'],['ProjectMoon'],"['Single-player', 'Family Sharing']","['Indie', 'Simulation']",0,0,['windows'],True,8929,8232,697,92.2,0,False,24.99,1,
['BLAZORS'],['BLAZORS'],"['Single-player', 'Tracked Controller Support', 'VR Only', 'Commentary available', 'Family Sharing']","['Action', 'Indie', 'Sports', 'Early Access']",0,0,['windows'],True,1,1,0,100.0,0,False,1.99,1,
['派嘉数创科技有限公司'],['派嘉数创科技有限公司'],"['Single-player', 'Tracked Controller Support', 'VR Only', 'Family Sharing']",['Indie'],0,0,['windows'],True,3,1,2,33.3,0,False,1.99,0,
['Light Arc Studio Ltd'],['Light Arc Studio Ltd'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Stats', 'Family Sharing']","['Action', 'Indie', 'Strategy']",0,14,"['windows', 'mac', 'linux']",True,25,22,3,88.0,0,False,9.99,1,
['Evgiz'],['Evgiz'],"['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Full controller support', 'Steam Cloud', 'Remote Play Together']","['Action', 'Adventure', 'Indie', 'Early Access']",0,0,"['windows', 'mac', 'linux']",True,6,4,2,66.7,0,True,0.0,0,
['RigidCore Games'],['RigidCore Games'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Casual', 'Indie']",0,24,"['windows', 'mac', 'linux']",True,21,20,1,95.2,0,False,6.99,1,
['Wisefool Studio'],['Wisefool Studio'],"['Single-player', 'Steam Achievements', 'Full controller support', 'VR Supported', 'Steam Trading Cards']","['Adventure', 'Indie']",0,12,['windows'],True,8,4,4,50.0,0,True,0.0,0,
['Tiny Warrior Games'],['Tiny Warrior Games'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Includes level editor', 'Remote Play on TV', 'Family Sharing']","['Action', 'Adventure', 'Indie']",0,37,"['windows', 'mac', 'linux']",True,21,21,0,100.0,0,False,4.99,1,
['Teawork Dev'],['Teawork Dev'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Family Sharing']","['Casual', 'Indie']",0,6,"['windows', 'linux']",True,18,13,5,72.2,0,False,1.99,0,
['Areo Gaming'],['Areo Gaming'],"['Multi-player', 'MMO', 'PvP', 'Online PvP', 'In-App Purchases', 'Family Sharing']","['Action', 'Free To Play', 'Massively Multiplayer', 'Simulation', 'Early Access']",0,0,['windows'],True,30,18,12,60.0,0,False,0.0,0,
['Treehouse'],['Treehouse'],"['Single-player', 'VR Only', 'Family Sharing']","['Action', 'Free To Play', 'Simulation', 'Sports']",0,0,['windows'],True,5,5,0,100.0,0,False,0.0,1,
['Choice of Games'],['Choice of Games'],"['Single-player', 'Steam Achievements', 'Captions available', 'In-App Purchases', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Indie', 'RPG']",0,85,"['windows', 'mac', 'linux']",True,28,24,4,85.7,0,False,4.99,1,
['Sketchbox'],['Sketchbox'],"['Tracked Controller Support', 'VR Only']","['Design & Illustration', 'Early Access']",0,0,['windows'],True,4,4,0,100.0,0,True,0.0,1,
['Fullmetal Developer'],['Fullmetal Developer'],"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Trading Cards', 'Partial Controller Support', 'Remote Play Together', 'Family Sharing']","['Action', 'RPG', 'Early Access']",0,0,['windows'],True,6,5,1,83.3,0,False,2.99,1,
['Viacom NEXT'],['Viacom NEXT'],"['Single-player', 'Tracked Controller Support', 'VR Only']","['Action', 'Casual', 'Indie', 'Early Access']",0,0,['windows'],True,1,1,0,100.0,0,True,0.0,1,
['Nuno Donato'],['Conglomerate 5'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Action', 'Casual', 'Indie', 'Simulation']",0,11,"['windows', 'mac', 'linux']",True,37,24,13,64.9,0,False,1.99,0,
['Games That Work'],['Games That Work'],"['Single-player', 'Steam Achievements', 'Tracked Controller Support', 'VR Only', 'Family Sharing']","['Casual', 'Indie', 'Early Access']",0,6,['windows'],True,5,3,2,60.0,0,False,0.99,0,
['Søren Trautner Madsen'],['Trautner Games'],"['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play Together', 'Family Sharing']","['Action', 'Indie', 'Sports']",0,13,"['windows', 'mac']",True,14,10,4,71.4,0,False,0.99,0,
['Bekho Team'],['Volens Nolens Games'],"['Single-player', 'Steam Trading Cards', 'Partial Controller Support', 'Family Sharing']","['Casual', 'Indie']",0,0,['windows'],True,97,75,22,77.3,0,False,4.99,0,
['Immersion'],['Immersion'],"['Single-player', 'Steam Achievements', 'Tracked Controller Support', 'VR Only', 'Family Sharing']","['Action', 'Adventure']",0,10,['windows'],True,11,9,2,81.8,0,False,2.99,1,
['Siactro'],['Siactro'],"['Single-player', 'Partial Controller Support', 'Family Sharing']","['Action', 'Indie']",0,0,['windows'],True,349,318,31,91.1,0,False,1.99,1,
['Waygetter Electronics'],"['Little Flag Software, LLC']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Family Sharing']","['Action', 'Indie']",0,11,"['windows', 'mac']",True,3084,2923,161,94.8,0,False,4.99,1,
['Frontwing'],['Frontwing USA'],"['Single-player', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Casual']",0,0,['windows'],True,155,140,15,90.3,0,False,2.99,1,
['bool games;'],['bool games;'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'Early Access']",0,14,"['windows', 'mac', 'linux']",True,4,4,0,100.0,0,False,9.99,1,
['10tons Ltd'],['10tons Ltd'],"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']","['Action', 'Indie']",0,13,['windows'],True,73,66,7,90.4,0,False,9.99,1,
['Strategic Designs Ltd.'],['Strategic Designs Ltd.'],"['Single-player', 'VR Supported', 'Partial Controller Support', 'Family Sharing']","['Racing', 'Simulation', 'Sports', 'Strategy']",0,0,['windows'],True,73,55,18,75.3,0,False,34.99,0,
['Battlecruiser Games'],['Battlecruiser Games'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Stats', 'Commentary available', 'Family Sharing']","['Adventure', 'Indie', 'Strategy']",49,15,"['windows', 'mac', 'linux']",True,99,75,24,75.8,49,False,4.99,0,
['Michal Bárta'],['3DA'],"['Tracked Controller Support', 'VR Only']","['Animation & Modeling', 'Design & Illustration', 'Education']",0,0,['windows'],True,18,15,3,83.3,0,False,9.99,1,
['Emblematic Group'],['Emblematic Group'],"['Single-player', 'Tracked Controller Support', 'VR Only']","['Free To Play', 'Indie', 'Simulation']",0,0,['windows'],True,1,0,1,0.0,0,True,0.0,0,
['James Mearman'],['dev-zoo'],"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Full controller support', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",0,6,['windows'],True,2,2,0,100.0,0,False,7.99,1,
['Aldorlea Games'],['Aldorlea Games'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",0,19,['windows'],True,20,13,7,65.0,0,False,6.99,0,
['Dinofarm Games'],['Dinofarm Games'],['Single-player'],"['Strategy', 'Free To Play']",0,22,['windows'],True,43,34,9,79.1,0,True,0.0,0,
['Poisson Rouge Interactica'],['Poisson Rouge Interactica'],"['Single-player', 'Family Sharing']","['Action', 'Casual', 'Indie']",0,0,['windows'],True,2,2,0,100.0,0,False,4.99,1,
['MobiusCode'],['MobiusCode'],"['Single-player', 'Family Sharing']","['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",0,0,['windows'],True,8,4,4,50.0,0,False,19.99,0,
['Ludovic Texier'],['Ludovic Texier'],"['Single-player', 'Tracked Controller Support', 'VR Only', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Indie']",0,0,['windows'],True,5,5,0,100.0,0,False,9.99,1,
['+7 Software'],['+7 Software'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards', 'Includes level editor', 'Remote Play Together', 'Family Sharing']","['Action', 'Casual', 'Indie']",0,115,['windows'],True,51,42,9,82.4,0,False,4.99,1,
['Emberheart Games'],['Apogee Entertainment'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Workshop', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Includes level editor', 'Family Sharing']","['Action', 'Adventure']",0,60,"['windows', 'linux']",True,56,54,2,96.4,0,False,9.99,1,
['Pheonise'],['Pheonise'],"['Tracked Controller Support', 'VR Only', 'Steam Workshop']","['Animation & Modeling', 'Early Access']",0,0,['windows'],True,5,3,2,60.0,0,True,0.0,0,
['PlayFortress'],['PlayFortress'],"['Single-player', 'Family Sharing']","['Indie', 'Simulation', 'Strategy', 'Early Access']",0,0,['windows'],True,10,6,4,60.0,0,False,19.99,0,
['Discovr Labs'],['Discovr Labs'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Tracked Controller Support', 'VR Only']","['Adventure', 'Casual', 'Indie']",0,5,['windows'],True,8,2,6,25.0,0,True,0.0,0,
['Pompaduo'],['Pompaduo'],"['Single-player', 'Tracked Controller Support', 'VR Only', 'Family Sharing']","['Casual', 'Indie', 'Sports']",0,0,['windows'],True,23,12,11,52.2,0,False,4.99,0,
['Choice of Games'],['Choice of Games'],"['Single-player', 'Steam Achievements', 'Captions available', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Indie', 'RPG']",0,73,"['windows', 'mac', 'linux']",True,101,62,39,61.4,0,False,4.99,0,
['Invisible Collective'],['Invisible Collective'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play Together', 'Family Sharing']","['Action', 'Indie']",0,59,"['windows', 'mac', 'linux']",True,38,33,5,86.8,0,False,4.99,1,
['Fedor Votrin'],['Fedor Votrin'],"['Single-player', 'Steam Trading Cards', 'Family Sharing']","['Indie', 'Strategy']",0,0,['windows'],True,6,2,4,33.3,0,False,6.99,0,
['Ageod'],['Slitherine Ltd.'],"['Single-player', 'Family Sharing']",['Strategy'],0,0,['windows'],True,49,24,25,49.0,0,False,39.99,0,
['Maithonis Studios'],['Maithonis Studios'],"['Single-player', 'Steam Trading Cards', 'Steam Workshop', 'Includes level editor', 'Family Sharing']","['Casual', 'Indie', 'Simulation']",0,0,['windows'],True,8,7,1,87.5,0,False,9.99,1,
['773'],['Sekai Project'],"['Single-player', 'Steam Trading Cards', 'Family Sharing']","['Indie', 'Simulation', 'Sports']",0,0,['windows'],True,46,34,12,73.9,0,False,12.99,0,
"['Unwonted Studios', 'Razzart Visual']",[],"['Single-player', 'Family Sharing']","['Casual', 'Indie', 'Simulation']",0,0,"['windows', 'linux']",True,68,49,19,72.1,0,False,0.0,0,
['Timeless Games'],['Timeless Games'],"['Single-player', 'Partial Controller Support', 'Includes level editor', 'Family Sharing']",['Indie'],0,0,['windows'],True,9,9,0,100.0,0,False,4.99,1,
['Blue  Blaze Gaming'],['Blue Blaze Gaming'],"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Family Sharing']","['Indie', 'Simulation', 'Strategy']",0,56,['windows'],True,23,17,6,73.9,0,False,6.99,0,
['Blue Budgie Studios'],['Blue Budgie Studios'],"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Family Sharing']","['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']",0,37,['windows'],True,5,0,5,0.0,0,False,4.99,0,
['Insane Dreamers'],['Insane Dreamers'],"['Single-player', 'Multi-player', 'Co-op', 'Steam Trading Cards', 'Family Sharing']","['Casual', 'Indie']",0,0,['windows'],True,13,7,6,53.8,0,False,2.99,0,
['Ironhide Game Studio'],['Ironhide Game Studio'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']",['Strategy'],0,87,"['windows', 'mac', 'linux']",True,2197,2089,108,95.1,0,False,9.99,1,
"['Spike Chunsoft Co., Ltd.']","['Spike Chunsoft Co., Ltd.']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']",['RPG'],0,51,['windows'],True,406,331,75,81.5,0,False,19.99,1,
['Watercress'],['Watercress'],['Single-player'],['Free To Play'],0,0,['windows'],True,12,12,0,100.0,0,True,0.0,1,
"[""DMD 'Ware""]","[""DMD 'Ware""]","['Single-player', 'Multi-player', 'Includes level editor', 'Family Sharing']","['Indie', 'Simulation', 'Strategy']",0,0,['windows'],True,1,0,1,0.0,0,False,29.99,0,
['Cherry Pop Games'],['Cherry Pop Games'],"['Single-player', 'Multi-player', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards', 'Commentary available', 'Remote Play on TV', 'Family Sharing']","['Indie', 'Simulation', 'Sports', 'Strategy', 'Early Access']",0,6,['windows'],True,158,96,62,60.8,0,False,3.99,0,
['Cat Daddy Games'],['2K'],"['Single-player', 'Steam Achievements', 'Tracked Controller Support', 'VR Only', 'Steam Leaderboards', 'Family Sharing']","['Casual', 'Simulation']",0,18,['windows'],True,164,85,79,51.8,0,False,19.99,0,
['Spectral Illusions'],['Spectral Illusions'],"['Single-player', 'Tracked Controller Support', 'VR Only', 'Family Sharing']","['Adventure', 'Indie']",0,0,['windows'],True,20,10,10,50.0,0,False,2.99,0,
